,title,final_size,ABV,IBU,OG,FG,color,views,brewed,rating,boil_size,boil_time,boil_grav,pitch_rate,temp_prim,efficiency,mash_thick,reviews,calories,carbs,mash_ph,has_prim_data,has_mash_ph,has_mash_thick,has_pitch_rate,method_AllGrain,method_BIAB,method_Extract,method_PartialMash,d_G_abs,d_G_pct,d_size_abs,d_size_pct,style_under_threshold,style_AmericanAmberAle,style_AmericanBrownAle,style_AmericanIPA,style_AmericanLightLager,style_AmericanPaleAle,style_AmericanStout,style_BlondeAle,style_CreamAle,style_ImperialIPA,style_IrishRedAle,style_Kölsch,style_OatmealStout,style_RobustPorter,style_RussianImperialStout,style_Saison,style_SpecialtyIPA:NewEnglandIPA,style_SweetStout,style_Weissbier,style_Weizen/Weissbier,style_Witbier,beer_style
5893,Bombardier,21.0,4.6,51.63,1.05,1.015,7.66,833,2,0.0,30.0,90,1.035,,22.0,70,3.0,0,166,19,,0,0,1,0,1,0,0,0,0.03500000000000014,0.033333333333333465,9.0,0.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ExtraSpecial/StrongBitter(ESB)
5894,Robust Porter - Modern Homebrew recipes,24.605176596,5.4,32.19,1.057,1.016,41.21,570,2,0.0,30.283294272,90,1.046,0.35,18.333333333333332,70,1.5,0,189,21,,0,0,1,1,1,0,0,0,0.040999999999999925,0.03878902554399236,5.678117675999999,0.18749999999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,RobustPorter
5895,Fuzzy Knuckles Imperial Stout,18.92705892,10.15,58.78,1.105,1.0270000000000001,45.22,628,2,0.0,28.39058838,90,1.07,1.25,17.77777777777778,70,1.5,0,353,36,,1,0,1,1,1,0,0,0,0.07799999999999985,0.07058823529411751,9.46352946,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,RussianImperialStout
5896,SchuBrew Raspberry Tart,20.819764812,4.7,16.37,1.047,1.011,7.97,875,2,0.0,28.39058838,60,1.034,,,70,,0,155,15,,0,0,0,0,0,1,0,0,0.03600000000000003,0.03438395415472783,7.570823568000002,0.2666666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FruitBeer
5897,Gröna vråken,21.0,4.97,22.6,1.046,1.008,3.0,566,2,0.0,28.5,60,1.034,1.5,14.0,70,3.0,0,149,13,,0,0,1,1,1,0,0,0,0.038000000000000034,0.03632887189292546,7.5,0.2631578947368421,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MunichHelles
5898,SMaSH,21.0,6.26,38.58,1.0590000000000002,1.011,6.71,534,2,0.0,25.0,50,1.0490000000000002,,,65,3.0,0,193,17,,0,0,1,0,1,0,0,0,0.048000000000000265,0.04532577903682744,4.0,0.16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AmericanIPA
5899,Pakuranga Pils,21.0,5.39,42.65,1.057,1.016,3.36,398,2,0.0,18.0,60,1.067,1.5,10.0,35,,0,189,21,,0,0,0,1,0,0,1,0,0.040999999999999925,0.03878902554399236,-3.0,-0.16666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BohemianPilsener
5900,ESb II,22.5,5.3,43.41,1.054,1.013,15.61,599,2,0.0,28.5,60,1.043,,19.0,76,3.0,0,178,18,,0,0,1,0,1,0,0,0,0.04100000000000015,0.03889943074003809,6.0,0.21052631578947367,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ExtraSpecial/StrongBitter(ESB)
5901,Pumpkin recipe,20.819764812,4.91,21.08,1.054,1.0170000000000001,32.09,339,2,0.0,28.39058838,60,1.04,0.35,20.0,70,1.5,0,180,21,,0,0,1,1,1,0,0,0,0.03699999999999992,0.035104364326375634,7.570823568000002,0.2666666666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AmericanBrownAle
5902,lc1 lawnmower cream ale,20.819764812,5.34,18.94,1.046,1.006,2.62,2140,2,5.0,28.39058838,90,1.034,,21.11111111111111,40,,1,148,11,,0,0,0,0,0,0,1,0,0.040000000000000036,0.038240917782026804,7.570823568000002,0.2666666666666667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,CreamAle
5903,Beeriacs A Man For All Saisons,19.873411865999998,5.16,16.44,1.048,1.0090000000000001,5.34,994,2,0.0,11.356235351999999,30,1.018,0.35,21.11111111111111,50,,0,157,14,,0,0,0,1,0,0,0,1,0.038999999999999924,0.03721374045801519,-8.517176513999999,-0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Saison
5904,Sturm und Drang,25.0,4.56,29.16,1.045,1.01,4.99,1060,2,5.0,33.0,60,1.034,0.75,15.0,55,2.0,1,148,15,,0,0,1,1,1,0,0,0,0.03499999999999992,0.0334928229665071,8.0,0.24242424242424243,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Kölsch
5905,Northern Lights Juniper Rye Pale Ale,18.92705892,6.06,60.26,1.056,1.0090000000000001,7.56,1459,2,0.0,24.605176596,60,1.043,,15.555555555555555,72,1.5,0,183,15,,0,0,1,0,1,0,0,0,0.04699999999999993,0.04450757575757569,5.678117675999999,0.23076923076923075,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AmericanPaleAle
5906,Oppigards Indian Tribute Clone,19.0,6.58,69.19,1.067,1.0170000000000001,7.72,1876,2,0.0,28.4,60,1.045,1.0,20.0,75,3.0,0,223,23,,0,0,1,1,1,0,0,0,0.04999999999999982,0.04686035613870649,9.399999999999999,0.3309859154929577,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AmericanIPA
5907,Milk Stout,18.92705892,7.83,22.37,1.088,1.028,50.0,689,2,0.0,23.20457423592,60,1.07,,20.0,75,1.5,0,296,35,,0,0,1,0,1,0,0,0,0.06000000000000005,0.05514705882352946,4.277515315919999,0.18433931484502442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,SweetStout
5908,Lilith,16.0,5.84,31.68,1.060238260160079,1.0156839469795471,34.62,513,2,0.0,23.0,60,1.0421069993975396,,19.0,68,3.0,0,200,21,,0,0,1,0,1,0,0,0,0.044554313180531935,0.0420229252751216,7.0,0.30434782608695654,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,OatmealStout
5909,Jul med din glede,35.0,8.17,36.42,1.078,1.015,26.47,421,2,0.0,38.0,90,1.072,0.75,17.0,61,,0,258,23,,0,0,0,1,0,1,0,0,0.06300000000000017,0.05844155844155859,3.0,0.07894736842105263,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SpecialtyBeer
5910,1 gallon Brown ale,3.785411784,5.5,20.52,1.056,1.014,24.91,1395,2,0.0,7.570823568,60,1.028,,,65,,0,185,19,,0,0,0,0,0,1,0,0,0.04200000000000004,0.03977272727272731,3.785411784,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AmericanBrownAle
5911,Best Coast IPA,23.0,6.35,45.45,1.06,1.011,9.19,596,2,0.0,10.0,60,1.094,,20.0,35,,0,196,17,,0,0,0,0,0,0,1,0,0.049000000000000155,0.046226415094339765,-13.0,-1.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AmericanIPA
5912,Buck's Spry Rye,20.819764812,4.94,56.96,1.047,1.0090000000000001,5.93,429,2,0.0,28.39058838,75,1.034,0.35,23.88888888888889,70,,0,154,14,,0,0,0,1,0,1,0,0,0.03799999999999981,0.03629417382999027,7.570823568000002,0.2666666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CloneBeer
5913,2015/2 - Trapist 1.1,18.0,9.22,17.72,1.0936587283724046,1.0234085064345113,23.79,791,2,0.0,21.0,60,1.080319051875113,,,80,4.0,0,313,32,,0,0,1,0,1,0,0,0,0.07025022193789332,0.06423413457545435,3.0,0.14285714285714285,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BelgianDarkStrongAle
5914,Bourbon oak aged Blumpkin ale,20.819764812,3.77,35.52,1.044,1.015,14.75,398,2,0.0,26.497882488,90,1.034,0.5,23.88888888888889,59,1.5,0,147,18,,0,0,1,1,1,0,0,0,0.029000000000000137,0.027777777777777908,5.678117675999999,0.21428571428571427,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Holiday/WinterSpecialSpicedBeer
5915,Dom Sauvignon,19.0,7.07,53.43,1.0759999999999998,1.022,7.27,403,2,0.0,25.0,60,1.051,,18.0,75,3.0,0,254,28,,1,0,1,0,1,0,0,0,0.053999999999999826,0.0501858736059478,6.0,0.24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BelgianSpecialtyAle
5917,Maiden Voyage SMaSH,18.92705892,5.65,64.34,1.052,1.0090000000000001,4.67,332,2,0.0,26.497882488,60,1.037,,,70,1.5,0,170,15,,0,0,1,0,1,0,0,0,0.04299999999999993,0.040874524714828823,7.570823567999998,0.28571428571428564,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AmericanPaleAle
5918,English Pale Ale,20.819764812,5.07,41.49,1.05,1.011,6.97,491,2,0.0,28.39058838,90,1.037,0.5,20.0,75,1.5,0,164,16,,0,0,1,1,1,0,0,0,0.039000000000000146,0.03714285714285728,7.570823568000002,0.2666666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Standard/OrdinaryBitter
5919,Mac Daddy Nut Brown Ale,11.356235351999999,5.22,28.48,1.058,1.0190000000000001,23.95,1086,2,0.0,18.92705892,60,1.035,,,65,,0,194,23,,0,0,0,0,0,1,0,0,0.038999999999999924,0.036862003780718265,7.570823568000002,0.4000000000000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AmericanBrownAle
5920,Buffalo Sweat Clone,20.819764812,5.41,23.44,1.0590000000000002,1.0170000000000001,38.08,1376,2,0.0,11.356235351999999,60,1.107,,,35,,0,196,22,,0,0,0,0,0,0,1,0,0.04200000000000004,0.03966005665722382,-9.46352946,-0.8333333333333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,SweetStout
5921,Third Charm,22.712470703999998,9.17,21.65,1.083,1.013,11.91,470,2,0.0,28.39058838,90,1.0659999999999998,0.35,17.77777777777778,75,1.5,0,273,22,,0,0,1,1,1,0,0,0,0.07000000000000006,0.06463527239150514,5.678117676000003,0.2000000000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BelgianTripel
5922,Hulk Smash IPA,20.819764812,7.13,92.29,1.07,1.016,3.81,779,2,0.0,25.47582130632,60,1.057,0.35,22.22222222222222,75,1.5,0,232,23,,0,0,1,1,1,0,0,0,0.05400000000000005,0.05046728971962621,4.656056494320001,0.18276374442793467,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AmericanIPA
5923,Ninja Slobber,20.819764812,5.48,33.83,1.054,1.012,4.99,606,2,0.0,24.605176596,60,1.046,0.5,23.88888888888889,75,1.5,0,177,17,,0,0,1,1,1,0,0,0,0.04200000000000004,0.039848197343453545,3.785411784000001,0.15384615384615388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Witbier
5924,NZ Tank 7 (Tank 7 Clone),20.819764812,6.98,22.56,1.053,1.0,9.44,816,2,0.0,27.55779778752,60,1.04,0.75,29.444444444444443,68,1.25,0,169,8,,0,0,1,1,1,0,0,0,0.052999999999999936,0.05033238366571694,6.7380329755199995,0.2445054945054945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Saison
5925,American Amber Ale Tier 7,24.605176596,5.01,19.08,1.054,1.016,17.15,787,2,0.0,32.176000164,90,1.04,0.75,21.11111111111111,70,1.5,0,179,20,,0,0,1,1,1,0,0,0,0.038000000000000034,0.0360531309297913,7.570823568000002,0.23529411764705888,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AmericanAmberAle
5926,Imperial Amber,20.819764812,6.9,62.37,1.069,1.016,8.71,448,2,0.0,11.356235351999999,60,1.126,,,35,,0,228,23,,0,0,0,0,0,0,1,0,0.052999999999999936,0.049579045837231,-9.46352946,-0.8333333333333335,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CaliforniaCommonBeer
5927,Gazeboed Goosander,21.0,6.79,46.23,1.068,1.0170000000000001,47.97,501,2,0.0,30.0,75,1.048,,21.0,68,,0,226,23,,0,0,0,0,0,1,0,0,0.050999999999999934,0.04775280898876398,9.0,0.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AmericanStout
5928,Dorothy's Doppelbock (Optimator),45.424941407999995,8.08,29.75,1.083,1.021,16.93,887,2,0.0,73.4369886096,120,1.051,2.0,9.444444444444445,68,1.5,0,276,28,,0,0,1,1,1,0,0,0,0.062000000000000055,0.05724838411819026,28.012047201599998,0.3814432989690722,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Doppelbock
5929,Hoppily Ever After,20.819764812,6.28,95.38,1.058,1.01,5.47,547,2,0.0,26.497882488,60,1.045,1.0,25.0,60,1.5,0,190,17,,0,0,1,1,1,0,0,0,0.04800000000000004,0.04536862003780722,5.678117675999999,0.21428571428571427,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AmericanIPA
5930,Pumpkin Ale,20.819764812,6.62,16.29,1.068,1.018,12.96,781,2,0.0,11.356235351999999,60,1.125,0.5,20.0,35,,0,226,24,,1,0,0,1,0,0,0,1,0.050000000000000044,0.0468164794007491,-9.46352946,-0.8333333333333335,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SpecialtyBeer
5931,Warhorse v2,39.746823731999996,6.28,47.87,1.0590000000000002,1.011,8.28,606,2,0.0,43.532235516,60,1.054,0.75,20.0,70,1.15,0,193,17,,0,0,1,1,1,0,0,0,0.048000000000000265,0.04532577903682744,3.7854117840000043,0.08695652173913053,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AmericanPaleAle
5932,4Gs Session IPA,22.712470703999998,4.86,38.68,1.045,1.0070000000000001,7.93,718,2,0.0,29.336941325999998,60,1.034,0.35,20.0,65,1.25,0,146,12,5.88,0,1,1,1,1,0,0,0,0.03799999999999981,0.03636363636363619,6.6244706220000005,0.22580645161290325,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AmericanIPA
5933,Porter,43.532235516,5.7,28.04,1.064,1.021,28.12,394,2,0.0,52.995764976,90,1.053,1.25,18.333333333333332,80,1.33,0,215,26,,0,0,1,1,1,0,0,0,0.04300000000000015,0.0404135338345866,9.463529459999997,0.17857142857142852,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,RobustPorter
5934,Berliner Weisse,28.0,3.13,3.31,1.0290000000000001,1.005,2.52,851,2,0.0,32.0,15,1.025,0.75,18.0,80,,0,93,8,,0,0,0,1,0,1,0,0,0.024000000000000243,0.023323615160350086,4.0,0.125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BerlinerWeisse
5935,Russell's LDA,12.0,4.99,36.97,1.0490000000000002,1.011,4.36,565,2,0.0,8.0,90,1.074,,,70,3.0,0,162,16,,0,0,1,0,1,0,0,0,0.038000000000000256,0.036224976167779074,-4.0,-0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Standard/OrdinaryBitter
5936,NBC Beer Devil Knockoff,19.873411865999998,6.22,63.53,1.058,1.011,8.95,55,2,0.0,20.819764812,60,1.056,,,35,,0,190,17,,0,0,0,0,0,0,1,0,0.04700000000000015,0.04442344045368634,0.9463529460000011,0.04545454545454551,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AmericanIPA
5937,Humtun Irish Stout,19.0,5.57,56.0,1.057,1.014,50.0,1077,2,4.0,24.0,60,1.045,0.5,19.0,80,3.25,1,188,19,,0,0,1,1,1,0,0,0,0.04299999999999993,0.04068117313150419,5.0,0.20833333333333334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DryStout
5938,Hefeweizen 2,22.0,4.87,15.21,1.0490000000000002,1.012,4.38,1115,2,0.0,28.5,60,1.038,0.5,18.0,76,2.5,0,162,17,,0,0,1,1,1,0,0,0,0.037000000000000144,0.035271687321258474,6.5,0.22807017543859648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Weizen/Weissbier
5939,Ol' Standby Wit,45.424941407999995,5.99,14.99,1.061,1.015,3.98,345,2,0.0,47.3176473,60,1.0590000000000002,0.75,18.333333333333332,75,1.5,0,202,21,,0,0,1,1,1,0,0,0,0.04600000000000004,0.04335532516493878,1.8927058920000022,0.04000000000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Witbier
5940,Foggy Mountain Meltdown Grapefruit IPA,45.424941407999995,8.44,116.47,1.08,1.015,5.21,796,2,0.0,52.995764976,60,1.068,,20.0,83,1.3,0,263,23,,0,0,1,0,1,0,0,0,0.06500000000000017,0.060185185185185334,7.570823568000002,0.1428571428571429,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AmericanIPA
5941,Dr. ØL APA,26.0,4.52,43.65,1.045,1.01,7.38,587,2,0.0,30.0,60,1.0390000000000001,0.5,18.0,70,2.5,0,148,15,,0,0,1,1,1,0,0,0,0.03499999999999992,0.0334928229665071,4.0,0.13333333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AmericanPaleAle
5942,Clone Clone,20.819764812,6.49,57.14,1.062,1.012,10.26,427,2,0.0,29.9047530936,65,1.043,0.75,20.0,70,1.25,0,204,19,,0,0,1,1,1,0,0,0,0.050000000000000044,0.047080979284369155,9.084988281600001,0.30379746835443044,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AmericanPaleAle
5943,Gjøkebryggeriets Rugporter,36.0,7.04,43.84,1.075,1.021,35.29,640,2,0.0,50.0,60,1.054,,18.0,66,2.0,0,250,27,,0,0,1,0,1,0,0,0,0.05400000000000005,0.05023255813953493,14.0,0.28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ForeignExtraStout
5944,Fuller's ESB,21.0,6.4,35.37,1.061,1.012,13.73,964,2,0.0,26.0,90,1.0490000000000002,0.75,21.0,70,,0,201,19,,0,0,0,1,0,1,0,0,0.04899999999999993,0.04618284637134772,5.0,0.19230769230769232,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ExtraSpecial/StrongBitter(ESB)
5946,Mountain Man,20.819764812,5.18,35.62,1.053,1.013,6.93,1121,2,0.0,24.605176596,60,1.045,0.35,18.88888888888889,65,,0,175,18,,0,0,0,1,0,1,0,0,0.040000000000000036,0.03798670465337135,3.785411784000001,0.15384615384615388,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AmericanIPA
5947,Bakke Brygg Weissbier 25 L,25.0,4.99,11.87,1.048,1.01,4.87,2392,2,5.0,29.0,90,1.041,0.75,17.0,78,,1,157,15,5.72,1,1,0,1,1,0,0,0,0.038000000000000034,0.03625954198473286,4.0,0.13793103448275862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Weizen/Weissbier
5948,Allagash White,18.92705892,4.69,31.38,1.052,1.016,3.82,1545,2,0.0,17.034353027999998,60,1.058,,,65,1.5,0,174,20,,0,0,1,0,1,0,0,0,0.03600000000000003,0.034220532319391664,-1.8927058920000022,-0.11111111111111124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Witbier
5949,Schmoke & a Pancake End of Bachelorhood Austin Powers Tribute Ale,20.819764812,7.81,65.68,1.075,1.015,24.35,588,2,0.0,15.141647136,60,1.103,0.5,21.11111111111111,35,,0,247,23,,0,0,0,1,0,0,0,1,0.06000000000000005,0.05581395348837215,-5.678117675999999,-0.37499999999999994,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OtherSmokedBeer
5950,KSFSK,20.0,7.46,63.14,1.0759999999999998,1.0190000000000001,50.0,923,2,0.0,8.0,60,1.058,,,35,,0,252,26,,0,0,0,0,0,0,1,0,0.05699999999999972,0.052973977695167034,-12.0,-1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,RussianImperialStout
5951,Golden Bollocks II  Pale ale,24.0,5.44,35.42,1.054,1.012,8.4,615,2,0.0,28.4,60,1.045,,19.0,73,3.0,0,177,17,,1,0,1,0,1,0,0,0,0.04200000000000004,0.039848197343453545,4.399999999999999,0.1549295774647887,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AmericanPaleAle
5952,Stateside IPA,9.46352946,6.78,54.97,1.069,1.0170000000000001,10.49,1341,2,0.0,14.0060236008,60,1.047,,,70,1.5,0,228,23,,0,0,1,0,1,0,0,0,0.051999999999999824,0.0486435921421888,4.542494140800001,0.32432432432432434,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AmericanIPA
5953,60 minute IPA clone,18.92705892,6.67,85.67,1.068,1.018,7.92,33,2,0.0,22.712470703999998,60,1.057,0.35,18.88888888888889,70,1.5,0,226,24,5.53,1,1,1,1,1,0,0,0,0.050000000000000044,0.0468164794007491,3.7854117839999972,0.16666666666666657,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EnglishIPA
5954,Hallonsaison,22.0,6.44,40.17,1.061,1.012,4.77,442,2,0.0,28.5,60,1.047,,22.0,70,,0,201,19,,0,0,0,0,0,1,0,0,0.04899999999999993,0.04618284637134772,6.5,0.22807017543859648,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FruitBeer
5955,Honey Wheat Aussie Draught,23.0,5.36,21.89,1.0490000000000002,1.008,3.56,697,2,0.0,28.5,60,1.0390000000000001,,,60,,0,160,14,,0,0,0,0,0,1,0,0,0.04100000000000015,0.03908484270734046,5.5,0.19298245614035087,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PremiumAmericanLager
5956,Laughing Lab Clone,20.819764812,6.54,26.93,1.068,1.018,14.64,970,2,0.0,24.605176596,60,1.058,,18.333333333333332,70,1.5,0,226,24,,0,0,1,0,1,0,0,0,0.050000000000000044,0.0468164794007491,3.785411784000001,0.15384615384615388,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ScottishExport80/-
5957,DARK MENACE,25.0,6.0,27.62,1.0659999999999998,1.021,50.0,731,2,0.0,28.5,90,1.058,,,61,2.6,0,220,26,,0,0,1,0,1,0,0,0,0.04499999999999993,0.04221388367729825,3.5,0.12280701754385964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,SweetStout
5958,Trillium Congress- Dry Hopped Galaxy,45.424941407999995,6.9,34.1,1.068,1.016,4.8,1485,2,0.0,52.995764976,60,1.056,1.25,20.0,80,1.25,0,225,23,,0,0,1,1,1,0,0,0,0.052000000000000046,0.04868913857677907,7.570823568000002,0.1428571428571429,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AmericanIPA
5959,Reinheitsquesefoda,10.0,5.17,10.75,1.054,1.015,3.81,351,2,0.0,12.5,60,1.044,0.75,17.0,70,,0,179,20,,0,0,0,1,0,1,0,0,0.039000000000000146,0.03700189753320697,2.5,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Weizen/Weissbier
5960,Peanut Butter Stout,20.819764812,7.04,67.89,1.072,1.018,45.2,658,2,0.0,25.7408001312,60,1.058,0.75,16.666666666666668,70,1.5,0,239,25,,0,0,1,1,1,0,0,0,0.05400000000000005,0.05037313432835825,4.921035319200001,0.19117647058823534,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AmericanStout
5961,Horchata Stout,20.819764812,5.02,17.32,1.058,1.0190000000000001,43.33,3475,2,0.0,24.605176596,60,1.0490000000000002,,,70,1.5,0,194,23,,0,0,1,0,1,0,0,0,0.038999999999999924,0.036862003780718265,3.785411784000001,0.15384615384615388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,SweetStout
5962,Cranberry Orange Mead,11.356235351999999,8.27,0.0,1.097,1.034,3.86,1311,2,0.0,11.356235351999999,0,1.097,,22.22222222222222,1,,0,328,41,,0,0,0,0,0,0,1,0,0.06299999999999994,0.05742935278030989,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SweetMead
5963,Oktoberfest,20.819764812,5.72,31.06,1.058,1.015,9.05,457,2,0.0,26.497882488,60,1.046,,,65,1.25,0,192,20,,0,0,1,0,1,0,0,0,0.04300000000000015,0.04064272211720241,5.678117675999999,0.21428571428571427,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Oktoberfest/Märzen
5964,apple ale,15.141647136,6.64,13.08,1.06,1.01,7.97,5150,2,5.0,20.819764812,60,1.044,,,70,1.0,1,196,17,5.62,0,1,1,0,1,0,0,0,0.050000000000000044,0.047169811320754755,5.678117675999999,0.2727272727272727,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FruitBeer
5965,'El Conquistador' Imperial IPA,23.0,7.83,93.47,1.077,1.0170000000000001,5.9,1252,2,0.0,35.0,90,1.05,0.75,18.0,67,3.0,0,256,25,5.59,0,1,1,1,1,0,0,0,0.05999999999999983,0.05571030640668508,12.0,0.34285714285714286,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ImperialIPA
5966,Weiß,46.0,4.99,12.55,1.044,1.006,3.72,603,2,0.0,54.0,60,1.037,,20.0,65,3.0,0,143,11,,0,0,1,0,1,0,0,0,0.038000000000000034,0.03639846743295022,8.0,0.14814814814814814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Weizen/Weissbier
5967,Phat Tyre kit,22.712470703999998,5.48,30.24,1.052,1.01,10.83,1139,2,0.0,11.356235351999999,60,1.103,,16.666666666666668,35,,0,171,16,,0,0,0,0,0,0,1,0,0.04200000000000004,0.03992395437262361,-11.356235351999999,-1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Oktoberfest/Märzen
5968,Red Rye'ding Hood Ale #2,20.819764812,5.82,72.66,1.06,1.016,13.58,734,2,0.0,28.39058838,60,1.044,0.35,,70,1.5,0,199,21,,0,0,1,1,1,0,0,0,0.04400000000000004,0.04150943396226418,7.570823568000002,0.2666666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AmericanWheatorRyeBeer
